comment,replies,date,user_name
"Yaaaaaaaaaaaaaaaaaaay!
Lindsay!!",[],2020-01-07T22:48:36Z,@emiliamarozzi
"Love this video, super interesting! Thanks for sharing Chelsea :)",[],2020-01-07T22:48:25Z,@veesvoyages
"I feel like we glossed over the opportunity gap created by childbirth. Women loose time in the workforce with pregnancy and childbirth, that is a big factor in losing out on promotions","[""Indeed.  Until we as a society make it easier for women to be gone on a (generous) maternity leave and still have a job to step back into when its over, we're going to keep having this problem."", 'or women being overlooked for positions in the first place thanks to employers being ""afraid to invest in them"" because they will just get pregnant and leave.', ""@@thatjillgirl I feel sorry for all women in America if you have this kind of problems, I have stabile work and I know if I ever get pregnant I will have support from my company and my government, I will have maternity live and I can't stop working before childbirth on sick-live to prepare my self, I will get pay, My and my baby have free health care I don't have to pay to give birth or for anything, if I will not choose private. Also after maternity live I can come back to my job and my position will be waiting for me because pregnant women and mothers are protected by low."", ""@@klaudiaw8518 Not all women in America have this problem, but it is completely up to their employer, so some do.  Since there is no federally mandated minimum maternity leave, it is up to each employer how much they will offer, for how long, and to which employees.  Many of us do get some paid maternity leave, but some women aren't given any or they don't qualify because they aren't full time."", ""@Elizabeth D I agree that the father should have the opportunity to stay at home with the child if it's necessary like for example when the mother has to go back to work or she just make more money then him. I don't agree that both of parents should be at home while the child is still a baby, he is not needed, it's better for men to work, for his mental sake but doesn't mean that he shouldn't help with the baby when women are tired or just want a break. Going back to maternity leave in the USA, to have equal rights and equal opportunities for pregnant women Government should make a low that all companies will adapt.""]",2020-01-07T22:44:55Z,@teaganbowie2340
"Half and Half was a spin off of Living Single 🤔

Appreciate the representation. Thank you.","['That blew my mind! Lol', 'She’s white 😭 she at least tried', '@@thotcrimez4252 You might want to check who wrote this episode.', '@@thotcrimez4252 What does her being white have to do with anything. Half and Half was spin off of Living Single. Or at least in the same universe.']",2020-01-07T22:37:33Z,@dantoinettem6825
Agee with much of this. Still think we could do with a lot less of the condescension and passive-aggressiveness on this channel.,[],2020-01-07T22:35:14Z,@Aaaaaashleymason
"One issue I have with this video is you're using a lot of TV shows and movies as examples of how things work in real life. Obviously that's not entirely wrong as media reflects life, but in many of those shows and movies what's actually being shown is the director/writer's vision, not what actually happens. 

Interesting video though, although it is not what I was expecting on TFD",[],2020-01-07T22:33:51Z,@orirune3079
I loved this! Can’t wait to see more.,[],2020-01-07T22:32:04Z,@CAcationu2
Can someone explain the thesis of this video essay? In the end you can or can't have it all? I feel stupid,"[""same, this video doesn't provide clear idea, so ot has no point"", ""@@LumosCreature ok, I'm glad someone feels the same way haha""]",2020-01-07T22:29:42Z,@Erin.New.
"California law is changing corporate board structure: https://www.sos.ca.gov/business-programs/women-boards/
Note: NO women existed on any public company boards when this law was enacted in 2018",[],2020-01-07T22:27:36Z,@jayerscios
This is very well researched!!,"[""That's Lindsay Ellis for you. She has a course on Skillshare about researching for videos.""]",2020-01-07T22:20:37Z,@INTERESTEDINFORMEDINSPIRED
well-done!,[],2020-01-07T22:20:18Z,@jmsl910
"Interesting point of view, but still leaning heavily on a lot of debunked facts. It's funny how people are now switching to ""Opportunity Gap"" now that the ""Wage Gap"" and ""Pink Tax"" have been thoroughly refuted for years.

Mentioning that women choose to take a stall in their careers in order to start or raise a family is important when talking about slower advancement. Pointing out that there are many more women in middle management rolls and management as a whole is also critical, while their are less women in both that upper CEO level AND in the lowest, bottom rung jobs. Recent studies show this is mostly intelligence driven; the average woman is more intelligent than the average man, the least intelligent men are less intelligent than the least intelligent females, but the smartest men tend to be more intelligent that the smartest females.

So you see exactly what you would expect. Men being the majority in the most unskilled, more labor focused jobs; women being the majority in mid-level jobs and most management positions, because both of those have lots of positions available. Then yes, men usually ""win out"" in those top of the food chain jobs because there are so few of them and its highly competitive, and there are more of them qualified enough for those jobs.

It's not an even playing field, but a meritocracy isn't supposed to be. We can try to do better on the springboard people start from, but people are going to turn out how they are, and there are biological factors to consider when you see who ends up where via macro trends.

Not saying the whole video is wrong or it's not worth watching/considering, but there seems to be an obvious slant/bias here.","['A) where is the proof / source that men are peaking at higher IQ\nB) Success at a job is not really solely reliant on IQ.', ""@@munstergirl25 https://www.google.com/amp/s/theconversation.com/amp/study-of-1-6-million-grades-shows-little-gender-difference-in-maths-and-science-at-school-101242\n\nYou are correct on B. I don't have a particular source but the biggest contributing factors to job success seem to be Economic Privilige growing up and Luck.""]",2020-01-07T22:18:47Z,@DeDraconis
Interesting way to branch out the channel. I’m excited 😊,[],2020-01-07T22:10:58Z,@bascal133
lindsay on TFD for an entire month is like a dream I never knew I had come true!!,[],2020-01-07T22:01:24Z,@MinervAthena123
I love Lindsay!!! 💞💞💞,[],2020-01-07T21:58:17Z,@alpaca3216
"Whaaaa Lindsay Ellis on the Financial Diet! Was not expecting this when I clicked, what a great surprise!",[],2020-01-07T21:53:47Z,@ellencoleman4604
annnnnnndddd Lindsay Ellis does it again,[],2020-01-07T21:44:17Z,@CinziaDuBois
"I am usually very skeptical about the ""feminist"" approach, which most of the times seems to victimize women (saying that we are the victims because we do not have the same opportunities, even in those cases where we do) or to want to assert females over men rather than as peers, but I really liked this video. As Jordan Peterson says, studies proved that even when given the opportunity, less women took up leading jobs because we tend to have different expectations from life and different ideas of family compared to men: our instincts lead to nurture and care for others, but this should not mean that it is less valuable or useful in business, law or marketing. It is refreshing to see that there are alternatives, thank you.",[],2020-01-07T21:38:10Z,@beastitaly
This is so good,[],2020-01-07T21:33:41Z,@layeokoh1630
"LINDSAY SERIES?
I AM SHOOK",[],2020-01-07T21:33:38Z,@brittanymcmcmc9730
This was interesting!!,[],2020-01-07T21:28:20Z,@sansannnnnnn
"Lindsay: ""Hey guys, I'm Lindsay Ellis"" 
me: *liked* 

Seriously though, it's kinda tragic how any modern rich country can fall into the work vs. family dichotomy trap. As far as I have seen, the relationships and support you have in private are crucial to success if anything. So many even moderately successful women have the kind of supportive man behind them that can sadly be counted as extraordinary. Rich people pay to have housework done to save time. In my country, daycare became a major political issue in the 70's precisely because women can't usually work if it isn't available, and that's also a big reason to why split parental leave is so important. 

Few myths in the modern world are so dangerous as the one that one person can achieve anything on their own.",[],2020-01-07T21:22:39Z,@mimimurlough
One of my favorite representations of a girlboss in recent pop culture was the boss in The Bold Type. She was so realistic and clearly written by a woman. She had a family and was also invested in being a mentor to her employees. Love her! Miranda Priestly wishes.,"['❣️ ❣️ ❣️ Word', '👍🏽👍🏽👍🏽', '👌👌', 'Yes! Well rounded and balanced.', 'All the woman in that show are amazing.']",2020-01-07T21:16:36Z,@amantlemapoka2396
"Ooo, what a cool topic! I can't wait for more.",[],2020-01-07T21:12:13Z,@Sparxdd
So happy to see Lindsay on TFD again!,[],2020-01-07T21:12:10Z,@Clairelaferret
open question: which series/movies portray a woman boss in a healthy way?,"['Jacqueline Carlyle from the Bold Type <3', 'Working Girl with Sigourney Weaver and Melanie Griffith and 9 to 5 with Lily Tomlin, Jane Fonda and Dolly Parton are two of my personal favorite examples. They\'re both movies from the 1980s, but feel very ahead of their time in terms of how they approach girlbossing. Working Girl really dives into how business is very patriarchy oriented, and sexism dominates the industry. Tess (Melanie Griffith) initially looks up to Katharine (Signourney Weaver), who\'s like the textbook girlboss, but ultimately realizes that Katharine\'s approach to it is just as toxic as those of her male counterparts. Tess maintains both her ambitions and her ethics in the end and is rewarded for it (not to spoil the movie too much). 9 to 5 is a bit more power fantasy, since it focuses on three women who get to stick it to their terrible lecherous boss in a hilariously extreme way, but a huge theme of the film is the women learning that in order to overcome this unfair system, they have to work together, not pit themselves against each other, and a lot of why they become successful bossbabes is because they make the workplace a positive environment for the other women they work with, creating a system that makes it easier for them to ""have it all"" so to speak.', 'Oh, another good example is Carolyn Knapp Schappey, from the BBC Radio Series Cabin Pressure, which is just a cracking series all around', '@@elizabethkeller9261 the 9-5  movie was excelent!']",2020-01-07T20:54:33Z,@evildoesnotsleep-x2b
This collaboration is a gift that keeps giving. <3,[],2020-01-07T20:46:06Z,@serach144
Nice collaboration ^^,[],2020-01-07T20:43:39Z,@seleciaa
"Love Lindsay Ellis!  Great video.  To date, the best scene ever on (sorta) this topic...https://youtu.be/j35OrpeBU3I. Would love to hear Lindsay's thoughts on the ladies' roles in this movie (Late Night)...including the network exec.",[],2020-01-07T20:41:49Z,@maryannmcgrail8338
Love this,[],2020-01-07T20:40:43Z,@sonthiacoleman
Awesome collab and a living single reference? My 2020 isn't starting off too bad,[],2020-01-07T20:39:45Z,@brandijones461
Can I debate you?,[],2020-01-07T20:34:44Z,@DrMedicineManMD
omg lindsay and the financial diet combined? now i can double the feeling of being super dumb but motivated to learn,[],2020-01-07T20:32:07Z,@berrystically
I love this episode!! Thank you for showing diversity with the different shows you talked about!!!! Makes me feel included!!,[],2020-01-07T20:28:59Z,@abeauti14
I love the mashup,[],2020-01-07T20:22:14Z,@lucilasandoval3084
So excited for this series!,[],2020-01-07T20:19:28Z,@fawn-mariegolden8677
im so happy with this socially aware turn the channel is taking!,[],2020-01-07T20:14:54Z,@suruthe7804
"Fell for the girl boss meme for a while, was super depressed and unhappy. Now married and planning on my first child this year, and I’ll be a stay at home mom for my fantastic husband ❤️ couldn’t be happier. Don’t let media steer your interests","['Violet Reichert no offence but you being depressed and unhappy is nothing to do with the job. And being a stay at home is not a formula to happiness.', 'Swathi Rao thats not the point at all lol. I’m saying that media pretty much never portrays being a stay at home mom in a good light and not to try and be a certain way just because you saw it in a movie,', ""Congrats on marriage and child. I'm a stay at home too, you should enjoy your free time there are people out there that will say negative things out of jealousy things like you need to fill your free time with a hobby or side business.. I've seen stay a home moms fall for the pyramid scheme all thanks to their peers jealous words. Ignore people."", 'That’s great. I’m happy for you. :)']",2020-01-07T20:11:34Z,@violetreichert6470
Great video!,[],2020-01-07T20:00:39Z,@sophiarodriguez3706
perfect collab!!,[],2020-01-07T19:58:44Z,@elliefc92
I absolutely love this with my whole heart,[],2020-01-07T19:56:04Z,@morganmcgregor8647
This is the best collab!,[],2020-01-07T19:50:46Z,@erikamoulton
"I already read the credits in the opening yet I was totally flabbergasted  because in that environment I just expected Chelsea to open and had to blink to recognize Lindsey. It#s a bit like Lindsey belongs to a different entertainment world, she can guest or cameo but suddenly the host, that was out of this particular world ;-)",[],2020-01-07T19:48:14Z,@SarahAndreaRoycesChannel
YAY LINDSAY!!!!,[],2020-01-07T19:35:23Z,@TheEagleEnigma
"When you did the male/female comparison of home duties, and mentioned women are half the workforce now, you need to explore full time VS part time/casual work. I do the majority of the housework, but I work part time, my husband is full time. You'll find that is an extremely common factor making up the ""imbalance"". #stopthewaronmen","['Georgina Kaye people forget woman work less hours on average also. It would make sense women do most the house work (in most cases) because our work week is shorter than men’s on average. Doesn’t sound like equality to me if both parties are doing half the chores and one works 5-10 hours a week less.', 'In the Netherlands it is common that  parents work 4 days a week. This means that the kid only needs to spend three days in daycare or even less when grandparents also get to choose a day when they get the kid(s).  (Also there is no war on man, don’t you think it would be nice for men to if it is no longer expected of them to be the provider?)', 'Just because your story is one way, does not mean it is like that for all couples with children. In my household we both work fulltime, run my own business (no, not a blog, or etsy shop), and do most of the housework, not by choice. My partner struggles with the concept of my full plate, but that is in part due to his mother worked full time, and took care of her husband and kids. Come to think of it, my mother did the same - multiple jobs, dealt with school affairs and general parenting, etc. The ""If she can do it, why can\'t I"" attitude from his end has landed us in counseling. On the other hand, I have a few friends who work fulltime while their partner is a stay at home father. Or single dads that are flying solo when the mother completely checked out. And of course a few ""classic"" couple agreements for stay at home moms. I think bottom line is that what she said wasn\'t meant to be ""war on men"". Data is objective information, not a subjective attempt to slander or slam anyone. Some demographics are not like that, and it seems you are lucky enough to be in one where things are more balanced.', 'The mere fact that you work part-time likely means you have less of a chance at Promotion, etc.    And then you earn less now, less Pension later. If for any reason you  will not be with your partner to retirement, you\'re likely financially worth off. Part-time work to do ""free work"" at home is a sacrifice on your behalf and should be factored into an equal Partnership.     I agree that this works for some people, but for many women the societal expectation is pushing them to part-time roles without thinking through the full long-term impact']",2020-01-07T19:35:14Z,@georginakaye1021
Lindsay ❤️,[],2020-01-07T19:33:55Z,@ieatgremlins
"This is great, TFD has such intellectual, meaningful content. But so contemporary and relevant to today's 20-40ish bracket.",[],2020-01-07T19:27:45Z,@Emma-zq3ep
"omg wtf 
its a good surprise tho",[],2020-01-07T19:26:45Z,@suides4810
Fun fact: Friends(1994) is based on and heavily borrows from *Living Single* (1993).,"[""Friends is entirely a rip off from Living Single. The actors of Living Single voiced this along with the creator and if you watch Living Single and you also watch Friends, you'll see that most of the episodes in Friends are often a play by play of Living Single except whitewashed since it's a white cast. It's sad because if you try to find a good link online now to watch Living Single, you have to search so hard but Friends has become well known and awarded and is still easy to binge.  Just another case of racism."", ""Thanks for sharing this. I vaguely remember Living Single, but hadn't known that Friends stole Living Single's concept."", 'Lazy Reader living single is on Hulu', ""People really can't help but bring on Friends everytime they mention Living Single? Honestly it's lame. Friends was already in production, Friends had a classic and almost non-existent premise. Friends took off because audiences did so and America loved it. Friends went on to be ripped off by a lot of sitcoms after it ended. It's just how TV works, the premise is hardly the most original thing ever so it's insane to think a group of friends concept is supposed to be trademarked or something."", '@@sabrinafrni64 they liked it because of all white people']",2020-01-07T19:26:22Z,@manestreambeauty
Did anyone else find the constant cutting into movies distracting?,"[""It's her style even in her actual channel."", 'nope', 'More interesting for me then to just watch her talk...']",2020-01-07T19:25:52Z,@Neoantinfluence
"The problem with the term #girlboss, #bossbabe, etc is that it has been taken over by the MLM ""huns"" shilling overpriced stuff people don't need or want on social media.","[""Yeah that's actually what girl boss makes me think of"", 'The terms were problematic before the MLMs, though.', '""No empire was ever built without stepping on someone else""']",2020-01-07T19:24:50Z,@carolineosterman2420
"This was good! I like how diverse it was, too!",[],2020-01-07T19:24:50Z,@NinaUnlocked
The financial diet has taken an interesting turn recently..,"['Yep, this whole women empowerment speech is not form me...']",2020-01-07T19:21:32Z,@elky360
such a great collab idea!!!,[],2020-01-07T19:21:24Z,@katieolejnik8376
Lindsay Ellis?!?!?!,[],2020-01-07T19:21:18Z,@patterbay
"You do recognize you're using ficticious writings to justify your opinions, right? Not that I disagree with what you are saying but removing your fiction based examples would likely do a lot for your argument.","[""Sophia amoruso isn't fictional as far as I know?"", ""She's a media critic."", 'First of all, Lindsay Ellis is a film and TV critic, so she\'s in her lane (the title of this series is literally ""Pop Culture Portfolio""). Secondly, Lindsay explicitly says, many times, that women like Miranda, Dany, and Cruella are depictions of female power. These depictions are relevant because they at once reflect and drive nuanced conversation around elements of female power and how that conversation shifts over time and among different communities. Third, Sophia and Helen Brown are real women.\nThe #girlboss concept and hashtag was created and is perpetuated by media. Fictional media could not be more relevant to this conversation.', ""It's made very clear that she is talking about how women in power are depicted, using fictional depictions of women in power works quite well for that"", 'She used a real life example and also she’s analyzing media depictions of this trip because that is the goal of the series, hence the name.']",2020-01-07T19:18:09Z,@joebaumann237
Amen to the medical bills,[],2020-01-07T19:18:02Z,@annaswanson5903
"I love how you mentioned medical bills, amen to that amen to that!","['My international insurance (no network limits) was cheaper than anything anyone around me had while I was in the states (at 1/3 more expensive than usual insurance in Germany).', ""@@fionafiona1146\nWe know it's US centric when one mentions medical bills as  significant to finances...\nI'm always so sorry when I hear it..."", '@@aleka..\nWe could talk about the Singapore model and how much republicans could demand ""independence"" on its basis.', ""@@fionafiona1146\nGuess I don't know my _US Republicans' talking points_ well, haven't heard of Singapore model mentioned...\nso, lended here https://www.vox.com/policy-and-politics/2017/4/25/15356118/singapore-health-care-system-explained\nto try to get what you meant, but still didn't 🤷🏻, sorry. \n\nI learned something new tho."", ""@@aleka.. exactly; this is particularly damaging when it comes to mental health - is crazy to see how little access they have and how often insurence will make everything they can't to deny cover it. One day I had suicidal thoughts, asked for help and a week later was on psicoeducation, monthly psiquiatrist and weekly group therapy... without paying a dime.""]",2020-01-07T19:14:19Z,@juliacoulthard2380
"Two of my fav YouTubers 😍😍
Also the immediate GoT reference was great thank you!",[],2020-01-07T19:12:38Z,@taylormartinez2952
"Love this! What a great point of view and thought provoking. With my new YouTube channel, I hope as I build my brand, I can speak to all people and not be place automatically into a stereotype or box. Hopefully, with support, I will be able to grow and be refer to as a boss!🤗🤗🤗","['You WILL BE! ✨', '@@thotcrimez4252 thank you so much!!! Your comment literally just put a smile on my face, stay sweet!']",2020-01-07T19:08:47Z,@way2flybaby
"I love Chelsea, and if anyone has to replace her for a month, I can't think of anyone better than Lindsay- I love your critical, almost academic style. Looking forward to next week!","[""I _wish_ my professors had had Lindsey's academic style when I used to be in an English major. I might even have graduated then."", 'Yep. Very refreshing. Thought that back ground music did not help!', ""I wouldn't call it _almost_ academic! It _is_ academic."", 'Man I wish they still had Pop Culture Portfolio']",2020-01-07T19:07:01Z,@lisareadsbooks6045
"Yay Lindsay! Everyone subscribe to her channel, you won’t regret it!",[],2020-01-07T19:06:41Z,@rushabhbhakta7181
I love Lindsay so much! Looking forward to this colab!,[],2020-01-07T19:06:39Z,@SamarkandChan
